daily_pnl,date,cum_daily_pnl,result
-9.007527223,22-01-2019 05:30,3697.400473,77.72994619
-5.596527219,23-01-2019 05:30,3700.811473,80.71914237
-3.694874223,24-01-2019 05:30,3702.713126,81.76531932
-12.54219159,25-01-2019 05:30,3693.865808,82.07566846
-34.18495319,28-01-2019 05:30,3672.223047,82.44441664
-24.34424832,29-01-2019 05:30,3682.063752,84.58182122
-6.984537014,30-01-2019 05:30,3699.423463,84.69778501
20.6791574,31-01-2019 05:30,3727.087157,82.59875693
51.79689052,01-02-2019 05:30,3758.204891,81.68439494
60.85017496,04-02-2019 05:30,3767.258175,80.72665082
44.2514234,05-02-2019 05:30,3750.659423,80.09677554
69.93314334,06-02-2019 05:30,3776.341143,79.3025487
72.87423308,07-02-2019 05:30,3779.282233,78.94130897
53.71825183,08-02-2019 05:30,3760.126252,77.54890919
19.00519709,11-02-2019 05:30,3725.413197,76.93822217
6.546945513,12-02-2019 05:30,3712.954946,79.12568306
14.14591444,13-02-2019 05:30,3720.553914,80.03337088
3.7877563,14-02-2019 05:30,3710.195756,80.06340466
-0.892443643,15-02-2019 05:30,3705.515556,81.53923164
-35.65000227,18-02-2019 05:30,3670.757998,80.79172402
-41.55839004,19-02-2019 05:30,3664.84961,80.31368623
-34.71302812,20-02-2019 05:30,3671.694972,80.07758729
-31.35006273,21-02-2019 05:30,3675.057937,81.26225337
-21.41305455,22-02-2019 05:30,3684.994945,83.33041338
-2.254816915,25-02-2019 05:30,3704.153183,84.42414383
7.981926463,26-02-2019 05:30,3714.389926,84.5109081
-3.280137264,27-02-2019 05:30,3703.127863,84.13048012
1.617747038,28-02-2019 05:30,3708.025747,86.34380345
15.56400423,01-03-2019 05:30,3721.972004,88.56546949
35.49786372,05-03-2019 05:30,3741.905864,89.24122972
54.85380785,06-03-2019 05:30,3761.261808,89.26709215
51.16245728,07-03-2019 05:30,3757.570457,90.66199474
42.99254332,08-03-2019 05:30,3749.400543,91.25182497
68.45275877,11-03-2019 05:30,3774.860759,92.4231427
81.87022606,12-03-2019 05:30,3788.278226,92.23376298
61.18933456,13-03-2019 05:30,3767.597335,91.16339215
54.23991419,14-03-2019 05:30,3760.647914,89.45063196
62.65161764,15-03-2019 05:30,3769.059618,91.60305344
58.47973464,18-03-2019 05:30,3764.887735,90.96566971
72.98152692,19-03-2019 05:30,3779.389527,93.05051516
76.92863021,20-03-2019 05:30,3783.33663,93.94986026
70.66403064,22-03-2019 05:30,3777.072031,94.70487632
51.33599494,25-03-2019 05:30,3757.743995,95.43986985
73.58585642,26-03-2019 05:30,3779.993856,94.28440329
78.42868934,27-03-2019 05:30,3784.836689,93.51770742
90.60998724,28-03-2019 05:30,3797.017987,94.65148292
102.0833558,29-03-2019 05:30,3808.491356,93.62616277
117.0681248,01-04-2019 05:30,3823.476125,94.75159554
125.6311985,02-04-2019 05:30,3832.039199,93.28911692
110.1523427,03-04-2019 05:30,3816.560343,93.49601635
100.3466614,04-04-2019 05:30,3806.754661,94.27606057
109.6396977,05-04-2019 05:30,3816.047698,95.0586076
109.6858205,08-04-2019 05:30,3816.09382,96.67375798
117.5557738,09-04-2019 05:30,3823.963774,96.10061319
112.4304734,10-04-2019 05:30,3818.838473,93.45847412
108.3977787,11-04-2019 05:30,3814.805779,93.14979352
116.8859544,12-04-2019 05:30,3823.293954,95.65594627
124.0849229,15-04-2019 05:30,3830.492923,94.2485296
129.9918542,16-04-2019 05:30,3836.399854,96.13148125
119.8253175,18-04-2019 05:30,3826.233317,96.0230259
97.8179844,22-04-2019 05:30,3804.225984,95.63258666
99.17462303,23-04-2019 05:30,3805.582623,95.42401869
126.7970601,24-04-2019 05:30,3833.20506,93.52187878
108.9563791,25-04-2019 05:30,3815.364379,91.8474951
116.8884416,26-04-2019 05:30,3823.296442,89.53739624
114.9653611,30-04-2019 05:30,3821.373361,88.57548075
110.3887544,02-05-2019 05:30,3816.796754,88.19338422
83.73884537,03-05-2019 05:30,3790.146845,86.01259751
60.5111481,06-05-2019 05:30,3766.919148,87.24481709
49.23225141,07-05-2019 05:30,3755.640251,86.15942936
24.51902674,08-05-2019 05:30,3730.927027,87.82964168
19.40386913,09-05-2019 05:30,3725.811869,90.33329162
21.0787109,10-05-2019 05:30,3727.486711,97.35952947
5.714012441,13-05-2019 05:30,3712.122012,95.37145956
-0.374482568,14-05-2019 05:30,3706.033517,95.85200017
2.536278138,15-05-2019 05:30,3708.944278,94.50298252
15.87703147,16-05-2019 05:30,3722.285031,97.62399366
26.78787501,17-05-2019 05:30,3733.195875,98.96967422
80.24649256,20-05-2019 05:30,3786.654493,99.03641597
73.1369002,21-05-2019 05:30,3779.5449,97.9076461
69.25969941,22-05-2019 05:30,3775.667699,99.32257123
60.83014387,23-05-2019 05:30,3767.238144,98.93713761
80.39799099,24-05-2019 05:30,3786.805991,101.7027489
82.40499649,27-05-2019 05:30,3788.812996,100.5864931
105.6248594,28-05-2019 05:30,3812.032859,97.61815376
97.46595456,29-05-2019 05:30,3803.873955,98.06699203
109.3924684,30-05-2019 05:30,3815.800468,98.93546907
124.5609771,31-05-2019 05:30,3830.968977,99.65127435
140.2896462,03-06-2019 05:30,3846.697646,98.66015935
121.522249,04-06-2019 05:30,3827.930249,98.79114003
98.44700124,06-06-2019 05:30,3804.855001,97.27693655
99.76288093,07-06-2019 05:30,3806.170881,94.75493263
118.6329403,10-06-2019 05:30,3825.04094,95.07779585
125.1788737,11-06-2019 05:30,3831.586874,95.07696158
117.3294158,12-06-2019 05:30,3823.737416,97.4179285
104.7077131,13-06-2019 05:30,3811.115713,95.62174113
95.38086241,14-06-2019 05:30,3801.788862,95.21378217
79.68740736,17-06-2019 05:30,3786.095407,96.82893255
83.03769536,18-06-2019 05:30,3789.445695,97.68155842
73.04335124,19-06-2019 05:30,3779.451351,97.58144579
86.32548355,20-06-2019 05:30,3792.733484,96.70212322
71.02557881,21-06-2019 05:30,3777.433579,97.98273057
88.92570328,24-06-2019 05:30,3795.333703,98.72856964
102.4120066,25-06-2019 05:30,3808.820007,98.83619071
97.208932,26-06-2019 05:30,3803.616932,99.33675385
102.5084752,27-06-2019 05:30,3808.916475,97.07420848
102.4950298,28-06-2019 05:30,3808.90303,92.86030117
0,01-07-2019 05:30,3808.903,92.81525049
26.55570751,02-07-2019 05:30,3835.458708,91.86418054
23.67831418,03-07-2019 05:30,3832.581314,93.26575731
40.01490464,04-07-2019 05:30,3848.917905,92.75852
13.12780101,05-07-2019 05:30,3822.030801,93.35669295
-20.46206238,08-07-2019 05:30,3788.440938,94.5955867
-26.01205384,09-07-2019 05:30,3782.890946,95.0110541
-60.02342894,10-07-2019 05:30,3748.879571,93.49935344
-70.09275297,11-07-2019 05:30,3738.810247,90.53518542
-50.36942099,12-07-2019 05:30,3758.533579,89.31631419
-61.58352083,15-07-2019 05:30,3747.319479,89.0635298
-40.9375774,16-07-2019 05:30,3767.965423,88.0665749
-39.3827027,17-07-2019 05:30,3769.520297,87.74704876
-65.41825259,18-07-2019 05:30,3743.484747,88.28348559
-95.46165495,19-07-2019 05:30,3713.441345,86.69670045
-90.20321743,22-07-2019 05:30,3718.699783,84.96475201
-94.64982261,23-07-2019 05:30,3714.253177,85.50869728
-120.0728792,24-07-2019 05:30,3688.830121,83.20610687
-119.6023063,25-07-2019 05:30,3689.300694,83.49559922
-111.2957759,26-07-2019 05:30,3697.607224,81.24723647
-120.7358965,29-07-2019 05:30,3688.167104,82.67634422
-163.4302098,30-07-2019 05:30,3645.47279,81.12876987
-159.6975033,31-07-2019 05:30,3649.205497,84.08125808
-178.5111178,01-08-2019 05:30,3630.391882,85.36937388
-180.526601,02-08-2019 05:30,3628.376399,82.30259041
-215.3404037,05-08-2019 05:30,3593.562596,84.0303675
-161.7121022,06-08-2019 05:30,3647.190898,84.33737955
-165.8952442,07-08-2019 05:30,3643.007756,84.43916072
-155.0554102,08-08-2019 05:30,3653.84759,83.82346807
-142.2274084,09-08-2019 05:30,3666.675592,82.18328953
-191.6715044,13-08-2019 05:30,3617.231496,79.22412714
-162.2612531,14-08-2019 05:30,3646.641747,80.69244567
-154.5862483,16-08-2019 05:30,3654.316752,84.5050682
-142.6329412,19-08-2019 05:30,3666.270059,85.2976265
-158.8136257,20-08-2019 05:30,3650.089374,84.30901431
-175.360313,21-08-2019 05:30,3633.542687,82.67717849
-207.1532023,22-08-2019 05:30,3601.749798,83.92775205
-197.0880824,23-08-2019 05:30,3611.814918,80.16768865
-167.8856506,26-08-2019 05:30,3641.017349,80.94773287
-131.976041,27-08-2019 05:30,3676.926959,81.00196054
-145.7943539,28-08-2019 05:30,3663.108646,82.64213907
-154.2777899,29-08-2019 05:30,3654.62521,83.59070621
-144.9506666,30-08-2019 05:30,3663.952333,84.13548575
-167.7457534,03-09-2019 05:30,3641.157247,83.2528261
-153.2296394,04-09-2019 05:30,3655.673361,84.80624035
-149.5128841,05-09-2019 05:30,3659.390116,83.59821466
-144.1899862,06-09-2019 05:30,3664.713014,80.49639177
-124.7210355,09-09-2019 05:30,3684.181965,80.88099112
-99.70805422,11-09-2019 05:30,3709.194946,78.61427439
-104.9499735,12-09-2019 05:30,3703.953026,88.11496267
-87.68907407,13-09-2019 05:30,3721.213926,93.55441538
-92.95408042,16-09-2019 05:30,3715.94892,93.35419013
-125.0864982,17-09-2019 05:30,3683.816502,90.88474534
-118.5623187,18-09-2019 05:30,3690.340681,93.07053769
-146.1591805,19-09-2019 05:30,3662.74382,92.08943395
-74.36891375,20-09-2019 05:30,3734.534086,91.45622158
-17.48218182,23-09-2019 05:30,3791.420818,89.54490468
-16.06099018,24-09-2019 05:30,3792.84201,88.77904309
-32.90007429,25-09-2019 05:30,3776.002926,86.45559588
-25.64693656,26-09-2019 05:30,3783.256063,85.64885496
-34.59883426,27-09-2019 05:30,3774.304166,88.76736328
-58.98377454,30-09-2019 05:30,3749.919225,87.45338506
-85.07887839,01-10-2019 05:30,3723.824122,88.62970842
-90.93147857,03-10-2019 05:30,3717.971521,89.23205273
-102.4833522,04-10-2019 05:30,3706.419648,90.68618863
-103.6489623,07-10-2019 05:30,3705.254038,91.28185876
-79.36503049,09-10-2019 05:30,3729.53797,93.32332207
-99.80915655,10-10-2019 05:30,3709.093843,94.58307262
-99.29994484,11-10-2019 05:30,3709.603055,93.35669295
-97.73430688,14-10-2019 05:30,3711.168693,93.61948859
-95.46202307,15-10-2019 05:30,3713.440977,93.26075168
-103.9144711,16-10-2019 05:30,3704.988529,93.28244275
-86.41748037,17-10-2019 05:30,3722.48552,94.00408793
-54.06060405,18-10-2019 05:30,3754.842396,96.66875235
-30.38704139,22-10-2019 05:30,3778.515959,97.62399366
-24.80494165,23-10-2019 05:30,3784.098058,98.18045301
-31.3002967,24-10-2019 05:30,3777.602703,98.39986652
-51.33614226,25-10-2019 05:30,3757.566858,99.24581821
-45.74764058,27-10-2019 05:30,3763.155359,98.84369916
-31.65592891,29-10-2019 05:30,3777.247071,99.6587828
-23.24612486,30-10-2019 05:30,3785.656875,100.4263129
4.687291462,31-10-2019 05:30,3813.590291,98.69269595
8.925810928,01-11-2019 05:30,3817.828811,98.78112877
18.79600743,04-11-2019 05:30,3827.699007,97.56309181
5.083073189,05-11-2019 05:30,3813.986073,98.09118592
9.635742136,06-11-2019 05:30,3818.538742,98.48079089
13.03231606,07-11-2019 05:30,3821.935316,98.29808535
-10.89400224,08-11-2019 05:30,3798.008998,99.22579569
-10.37549391,11-11-2019 05:30,3798.527506,100.2102365
-44.75249672,13-11-2019 05:30,3764.150503,99.69799358
-34.81202595,14-11-2019 05:30,3774.090974,98.79697994
-26.81364846,15-11-2019 05:30,3782.089352,101.4558044
-16.6785314,18-11-2019 05:30,3792.224469,100.8542944
-17.80394198,19-11-2019 05:30,3791.099058,101.905477
-24.94318963,20-11-2019 05:30,3783.95981,102.7472573
-45.2019577,21-11-2019 05:30,3763.701042,101.1604722
-45.59410145,22-11-2019 05:30,3763.308899,101.0294915
-21.42900126,25-11-2019 05:30,3787.473999,100.1284779
-23.50596173,26-11-2019 05:30,3785.397038,100.9460643
-11.88112222,27-11-2019 05:30,3797.021878,100.5322655
-0.907592895,28-11-2019 05:30,3807.995407,98.91544654
17.94294947,29-11-2019 05:30,3826.845949,99.18241355
18.52421107,02-12-2019 05:30,3827.427211,97.83589872
-2.205738013,03-12-2019 05:30,3806.697262,98.72606683
15.31212255,04-12-2019 05:30,3824.215123,99.75472406
19.0183429,05-12-2019 05:30,3827.921343,101.6718809
0.821382331,06-12-2019 05:30,3809.724382,101.1254328
9.948111558,09-12-2019 05:30,3818.851112,102.9783506
9.893884719,10-12-2019 05:30,3818.796885,103.9235807
20.81577976,11-12-2019 05:30,3829.71878,104.5584616
24.84289374,12-12-2019 05:30,3833.745894,104.7603554
42.60923288,13-12-2019 05:30,3851.512233,104.6093522
40.34041389,16-12-2019 05:30,3849.243414,103.8051141
45.55617712,17-12-2019 05:30,3854.459177,102.3367956
45.52914269,18-12-2019 05:30,3854.432143,104.326534
50.15730765,19-12-2019 05:30,3859.060308,104.4942227
54.25261841,20-12-2019 05:30,3863.155618,103.0359154
49.33577944,23-12-2019 05:30,3858.238779,103.2703458
47.23540468,24-12-2019 05:30,3856.138405,104.933884
53.10607271,26-12-2019 05:30,3862.009073,104.0070079
77.24791972,27-12-2019 05:30,3886.15092,100.1092896
82.35767042,30-12-2019 05:30,3891.26067,101.1087473
0,01-01-2020 05:30,3891.261,100.6482293
17.80383107,02-01-2020 05:30,3909.064831,103.8276394
9.207266001,03-01-2020 05:30,3900.468266,104.5100738
-36.27937798,06-01-2020 05:30,3854.981622,105.7239394
-22.63003103,07-01-2020 05:30,3868.630969,106.2703875
-10.19269744,08-01-2020 05:30,3881.068303,105.9533642
12.50759512,09-01-2020 05:30,3903.768595,106.1569265
3.584765449,10-01-2020 05:30,3894.845765,106.1043674
20.50074228,13-01-2020 05:30,3911.761742,103.9719685
39.16386627,14-01-2020 05:30,3930.424866,103.059275
53.05168992,15-01-2020 05:30,3944.31269,102.0089267
73.31469062,16-01-2020 05:30,3964.575691,103.2344721
91.59489382,17-01-2020 05:30,3982.855894,104.3674133
87.57318044,20-01-2020 05:30,3978.83418,102.2108205
83.74427916,21-01-2020 05:30,3975.005279,101.1563008
73.99017276,22-01-2020 05:30,3965.251173,102.3860176
95.39986776,23-01-2020 05:30,3986.660868,100.8225921
121.2668685,24-01-2020 05:30,4012.527868,99.59287532
134.3149123,27-01-2020 05:30,4025.575912,94.58307262
132.5397079,28-01-2020 05:30,4023.800708,95.35143703
137.7445374,29-01-2020 05:30,4029.005537,99.88570475
126.2591494,30-01-2020 05:30,4017.520149,101.7127602
126.3377905,31-01-2020 05:30,4017.59879,102.5270096
78.12680158,01-02-2020 05:30,3969.387802,101.8662662
103.8527717,03-02-2020 05:30,3995.113772,100.7508447
134.4180211,04-02-2020 05:30,4025.679021,102.0256121
145.6328589,05-02-2020 05:30,4036.893859,103.5823635
165.4575893,06-02-2020 05:30,4056.718589,103.1393651
184.4041143,07-02-2020 05:30,4075.665114,102.1182163
198.8438803,10-02-2020 05:30,4090.10488,100.9894465
186.3681765,11-02-2020 05:30,4077.629176,100.1001126
212.4755009,12-02-2020 05:30,4103.736501,102.32595
212.612134,13-02-2020 05:30,4103.873134,101.5742711
208.6822192,14-02-2020 05:30,4099.943219,97.37871772
185.4753032,17-02-2020 05:30,4076.736303,96.85312643
172.0171138,18-02-2020 05:30,4063.278114,94.86088516
203.6330721,19-02-2020 05:30,4094.894072,94.10670337
207.6648826,20-02-2020 05:30,4098.925883,86.9061027
169.3921099,24-02-2020 05:30,4060.65311,85.75480749
150.1199286,25-02-2020 05:30,4041.380929,88.60050891
114.3195687,26-02-2020 05:30,4005.580569,87.72786051
90.24696049,27-02-2020 05:30,3981.50796,88.02819839
43.69524576,28-02-2020 05:30,3934.956246,83.36378426
43.27942981,02-03-2020 05:30,3934.54043,74.38701873
69.7502176,03-03-2020 05:30,3961.011218,74.50298252
31.63821668,04-03-2020 05:30,3922.899217,60.01585117
39.19415869,05-03-2020 05:30,3930.455159,66.10687023
9.800492961,06-03-2020 05:30,3901.061493,53.46264548
-76.52002061,09-03-2020 05:30,3814.740979,49.61915488
-82.52774784,11-03-2020 05:30,3808.733252,41.30563551
-234.6568124,12-03-2020 05:30,3656.604188,37.87928086
-172.5448647,13-03-2020 05:30,3718.716135,45.92166187
-273.7852678,16-03-2020 05:30,3617.475732,26.9803529
-324.1132569,17-03-2020 05:30,3567.147743,30.16393443
-428.8408715,18-03-2020 05:30,3462.420129,38.78696867
-482.5142141,19-03-2020 05:30,3408.746786,44.18637634
-404.698146,20-03-2020 05:30,3486.562854,44.50006257
-626.9091299,23-03-2020 05:30,3264.35187,38.17377883
-602.8363237,24-03-2020 05:30,3288.424676,43.45722271
-527.5169198,25-03-2020 05:30,3363.74408,37.71826638
-439.1948009,26-03-2020 05:30,3452.066199,34.88174196
-447.5045443,27-03-2020 05:30,3443.756456,46.70170609
-473.3242558,30-03-2020 05:30,3417.936744,45.97672381
-428.9957902,31-03-2020 05:30,3462.26521,52.03604055
-450.9384079,01-04-2020 05:30,3440.322592,50.06632462
-456.9466665,03-04-2020 05:30,3434.314333,48.92253786
-350.9442817,07-04-2020 05:30,3540.316718,50.04880491
-353.0266157,08-04-2020 05:30,3538.234384,54.61978059
-305.9530774,09-04-2020 05:30,3585.307923,54.53802194
-311.0403705,13-04-2020 05:30,3580.220629,49.85942519
-305.8964248,15-04-2020 05:30,3585.364575,53.29412255
-292.7780288,16-04-2020 05:30,3598.482971,55.40649898
-259.9775124,17-04-2020 05:30,3631.283488,52.74517165
-272.0633285,20-04-2020 05:30,3619.197671,54.87923914
-312.6744155,21-04-2020 05:30,3578.586584,56.52442331
-281.225835,22-04-2020 05:30,3610.035165,59.40182706
-250.7742275,23-04-2020 05:30,3640.486772,64.51674801
-289.4673704,24-04-2020 05:30,3601.79363,55.06611605
-251.2466423,27-04-2020 05:30,3640.014358,53.59946607
-225.800977,28-04-2020 05:30,3665.460023,54.68902515
-200.8983441,29-04-2020 05:30,3690.362656,53.49017645
-171.5146413,30-04-2020 05:30,3719.746359,54.36532766
-219.0743538,04-05-2020 05:30,3672.186646,54.16009678
-237.3091916,05-05-2020 05:30,3653.951808,53.44846285
-226.994517,06-05-2020 05:30,3664.266483,56.56863972
-254.0495719,07-05-2020 05:30,3637.211428,52.5507863
-250.440341,08-05-2020 05:30,3640.820659,52.45234222
-256.4964369,11-05-2020 05:30,3634.764563,47.21978893
-267.8191662,12-05-2020 05:30,3623.441834,48.15167063
-244.4689395,13-05-2020 05:30,3646.792061,51.27935594
-254.6191432,14-05-2020 05:30,3636.641857,51.94176782
-266.6049053,15-05-2020 05:30,3624.656095,50.82384349
-328.5770985,18-05-2020 05:30,3562.683901,50.65365203
-322.2726549,19-05-2020 05:30,3568.988345,55.42401869
-294.4205747,20-05-2020 05:30,3596.840425,58.34647312
-276.5250683,21-05-2020 05:30,3614.735932,59.8514996
-282.3094032,22-05-2020 05:30,3608.951597,63.95361448
-274.8478638,26-05-2020 05:30,3616.413136,66.50565219
-272.6326456,27-05-2020 05:30,3618.628354,67.88136654
-262.7236244,28-05-2020 05:30,3628.537376,67.33992408
-236.0324611,29-05-2020 05:30,3655.228539,69.22621282
-184.7117328,01-06-2020 05:30,3706.549267,69.6483544
-161.3567574,02-06-2020 05:30,3729.904243,67.63275351
-140.5403991,03-06-2020 05:30,3750.720601,68.79239144
-133.9447525,04-06-2020 05:30,3757.316248,65.21920494
-113.0948913,05-06-2020 05:30,3778.166109,66.40220248
-108.1711049,08-06-2020 05:30,3783.089895,63.74588078
-122.1288061,09-06-2020 05:30,3769.132194,65.41943019
-110.470863,10-06-2020 05:30,3780.790137,64.87131356
-133.235297,11-06-2020 05:30,3758.025703,68.38359821
-123.0439633,12-06-2020 05:30,3768.217037,70.93229884
-134.2191687,15-06-2020 05:30,3757.041831,72.04688608
-129.3657641,16-06-2020 05:30,3761.895236,74.71321904
-129.4678295,17-06-2020 05:30,3761.793171,71.948442
-124.9306175,18-06-2020 05:30,3766.330382,71.67480082
-100.7072742,19-06-2020 05:30,3790.553726,73.24490051
-80.46599807,22-06-2020 05:30,3810.795002,72.06690861
-39.02877361,23-06-2020 05:30,3852.232226,71.8950486
-65.57750175,24-06-2020 05:30,3825.683498,74.02995036
-40.71661545,25-06-2020 05:30,3850.544385,76.05973387
-43.99628585,26-06-2020 05:30,3847.264714,76.98827848
-46.68293119,29-06-2020 05:30,3844.578069,79.59621241
0,30-06-2020 05:30,3844.578,80.19688817
-2.460747628,01-07-2020 05:30,3842.117252,78.63012556
4.776212463,02-07-2020 05:30,3849.354212,80.42714721
23.50377347,03-07-2020 05:30,3868.081773,79.66962833
21.86274143,06-07-2020 05:30,3866.440741,80.24778209
19.70172773,07-07-2020 05:30,3864.279728,76.98827197
5.862216624,08-07-2020 05:30,3850.440217,77.16931882
31.53262075,09-07-2020 05:30,3876.110621,79.20077087
32.32577528,10-07-2020 05:30,3876.903775,81.89964043
40.82208239,13-07-2020 05:30,3885.400082,83.91023568
33.18590873,14-07-2020 05:30,3877.763909,86.24702791
40.35438929,15-07-2020 05:30,3884.932389,85.75229817
52.17570122,16-07-2020 05:30,3896.753701,87.13469653
84.58325363,17-07-2020 05:30,3929.161254,86.77929988
94.55225059,20-07-2020 05:30,3939.130251,85.73895316
87.80100281,21-07-2020 05:30,3932.379003,88.55462078
96.76927553,22-07-2020 05:30,3941.347276,86.92445017
123.040904,23-07-2020 05:30,3967.618904,85.2442396
124.8433524,24-07-2020 05:30,3969.421352,84.76536437
109.1900088,27-07-2020 05:30,3953.768009,81.73110766
105.3027606,28-07-2020 05:30,3949.880761,85.12910357
105.9519459,29-07-2020 05:30,3950.529946,85.23589688
124.4229442,30-07-2020 05:30,3969.000944,86.87941251
148.0712343,31-07-2020 05:30,3992.649234,87.11133041
159.2693151,03-08-2020 05:30,4003.847315,88.04739315
190.6147746,04-08-2020 05:30,4035.192775,88.92086931
232.7310396,05-08-2020 05:30,4077.30904,88.68561115
279.3774995,06-08-2020 05:30,4123.9555,88.55295875
306.5584111,07-08-2020 05:30,4151.136411,86.51650423
344.5864582,10-08-2020 05:30,4189.164458,87.6627808
318.2382725,11-08-2020 05:30,4162.816273,89.96954257
334.6199762,12-08-2020 05:30,4179.197976,90.35415492
354.097811,13-08-2020 05:30,4198.675811,88.74901264
307.898196,14-08-2020 05:30,4152.476196,89.7401178
316.172623,17-08-2020 05:30,4160.750623,91.32274142
341.0309578,18-08-2020 05:30,4185.608958,91.41951362
353.4510243,19-08-2020 05:30,4198.029024,92.71012572
390.5929272,20-08-2020 05:30,4235.170927,92.87114671
426.3552868,21-08-2020 05:30,4270.933287,94.34529863
470.1109822,24-08-2020 05:30,4314.688982,90.00542277
447.53813,25-08-2020 05:30,4292.11613,91.38614274
415.8359093,26-08-2020 05:30,4260.413909,92.46652484
420.4463343,27-08-2020 05:30,4265.024334,92.34055312
416.2394376,28-08-2020 05:30,4260.817438,89.11024252
319.6946553,31-08-2020 05:30,4164.272655,89.46397714
342.7447897,01-09-2020 05:30,4187.32279,88.8349328
391.7222706,02-09-2020 05:30,4236.300271,88.17836733
411.6473047,03-09-2020 05:30,4256.225305,91.03574855
379.5595259,04-09-2020 05:30,4224.137526,91.28937054
381.7338818,07-09-2020 05:30,4226.311882,90.88223935
344.8841772,08-09-2020 05:30,4189.462177,92.24627389
359.9853616,09-09-2020 05:30,4204.563362,93.62699387
368.1327974,10-09-2020 05:30,4212.710797,92.15116356
377.1322322,11-09-2020 05:30,4221.710232,91.96513077
416.9582522,14-09-2020 05:30,4261.536252,87.72034889
446.4159089,15-09-2020 05:30,4290.993909,86.10353965
471.2524071,16-09-2020 05:30,4315.830407,85.73978409
490.9879929,17-09-2020 05:30,4335.565993,80.29532908
534.6908417,18-09-2020 05:30,4379.268842,84.37825887
440.5504053,21-09-2020 05:30,4285.128405,87.33658382
412.9828481,22-09-2020 05:30,4257.560848,87.2506635
396.6915297,23-09-2020 05:30,4241.26953,87.67029258
353.5740173,24-09-2020 05:30,4198.152017,90.49681225
417.9879825,25-09-2020 05:30,4262.565982,91.93842423
491.6148421,28-09-2020 05:30,4336.192842,94.59225612
465.4110676,29-09-2020 05:30,4309.989068,95.86784483
482.0090115,30-09-2020 05:30,4326.587012,97.46547549
506.5871933,01-10-2020 05:30,4351.165193,98.79364619
508.7392101,05-10-2020 05:30,4353.31721,99.07312727
521.9935254,06-10-2020 05:30,4366.571525,99.13235724
535.3508832,07-10-2020 05:30,4379.928883,99.74220682
562.3714445,08-10-2020 05:30,4406.949445,94.89174672
527.2409559,09-10-2020 05:30,4371.818956,96.261631
496.3801962,12-10-2020 05:30,4340.958196,98.10703391
466.9320511,13-10-2020 05:30,4311.510051,98.50331306
472.8088168,14-10-2020 05:30,4317.386817,99.18492287
437.3238389,15-10-2020 05:30,4281.901839,98.49747966
451.8757893,16-10-2020 05:30,4296.453789,99.06310616
438.34049,19-10-2020 05:30,4282.91849,96.35006048
443.9361591,20-10-2020 05:30,4288.514159,98.3798505
442.312662,21-10-2020 05:30,4286.890662,95.71350453
434.203781,22-10-2020 05:30,4278.781781,94.73240412
426.3742644,23-10-2020 05:30,4270.952264,94.25854737
392.8111068,26-10-2020 05:30,4237.389107,94.70488283
409.1657844,27-10-2020 05:30,4253.743784,97.11341926
387.8797718,28-10-2020 05:30,4232.457772,98.69853585
397.7209903,29-10-2020 05:30,4242.29899,102.2325084
395.3824128,30-10-2020 05:30,4239.960413,104.6226974
375.867725,02-11-2020 05:30,4220.445725,107.9180713
392.6664623,03-11-2020 05:30,4237.244462,110.7554267
403.9712587,04-11-2020 05:30,4248.549259,112.7251556
434.8910137,05-11-2020 05:30,4279.469014,111.7515507
445.0570658,06-11-2020 05:30,4289.635066,112.2379377
472.6537815,09-11-2020 05:30,4317.231782,114.8116665
406.9632785,10-11-2020 05:30,4251.541278,115.8803654
446.831435,11-11-2020 05:30,4291.409435,113.1014091
467.9068684,12-11-2020 05:30,4312.484868,114.5588756
506.3731276,13-11-2020 05:30,4350.951128,115.6834806
524.032566,14-11-2020 05:30,4368.610566,117.8308996
519.6621767,17-11-2020 05:30,4364.240177,114.5480397
520.3521966,18-11-2020 05:30,4364.930197,116.6937805
489.0536601,19-11-2020 05:30,4333.63166,116.3926117
505.866303,20-11-2020 05:30,4350.444303,118.730235
573.0117622,23-11-2020 05:30,4417.589762,118.8086597
579.0359204,24-11-2020 05:30,4423.61392,119.1448778
537.7767128,25-11-2020 05:30,4382.354713,121.224708
565.6620362,26-11-2020 05:30,4410.240036,122.8465357
622.2447671,27-11-2020 05:30,4466.822767,123.4672373
630.7420625,01-12-2020 05:30,4475.320062,125.7389498
640.0158875,02-12-2020 05:30,4484.593888,124.8913329
651.5648733,03-12-2020 05:30,4496.142873,125.4844969
672.846298,04-12-2020 05:30,4517.424298,126.2236748
698.6988586,07-12-2020 05:30,4543.276859,126.3855105
684.9507804,08-12-2020 05:30,4529.52878,128.3018429
696.6569979,09-12-2020 05:30,4541.234998,129.2695983
720.3787088,10-12-2020 05:30,4564.956709,129.6007977
721.531522,11-12-2020 05:30,4566.109522,122.3901955
724.2287499,14-12-2020 05:30,4568.80675,124.6911077
729.2606682,15-12-2020 05:30,4573.838668,126.9403013
752.4708014,16-12-2020 05:30,4597.048801,129.4122555
756.2953737,17-12-2020 05:30,4600.873374,131.4804188
750.1444358,18-12-2020 05:30,4594.722436,132.471524
636.0213767,21-12-2020 05:30,4480.599377,133.2949602
689.7841448,22-12-2020 05:30,4534.362145,133.9048096
734.1487882,23-12-2020 05:30,4578.726788,135.8136237
740.7733479,24-12-2020 05:30,4585.351348,136.9248738
